Guide	Gene	aav3	aav4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	17	18	19	20
Ankrd13b_+_77489979.23-P1P2	Ankrd13b	1462	1564	1031	315	582	641	512	833	1026	515	993	699	913	292	999	986	641	720	1432	1137	882
Chp1_+_119547788.23-P1P2	Chp1	2917	2965	1675	493	1713	1163	841	1667	1330	1425	1835	1238	1741	690	2046	1476	1194	1429	2606	1760	1509
Otud4_-_79639406.23-P1P2	Otud4	294	340	149	78	92	77	79	152	140	107	196	171	112	41	214	257	118	140	110	232	109
Ggh_-_20042282.23-P1P2	Ggh	1599	1655	964	318	699	554	679	1193	797	598	1129	751	963	394	1323	914	866	918	1134	837	962
Myo1c_-_75656211.23-P1	Myo1c_P1	1932	1894	612	324	597	422	387	843	638	646	884	593	649	348	1066	496	662	599	1045	872	876
Psme2_-_55590921.23-P1P2	Psme2	393	255	146	86	97	88	134	183	127	128	215	158	202	78	424	379	118	89	334	151	102
Acer2_+_86930798.23-P1P2	Acer2	1618	1700	613	347	1025	609	396	850	829	616	866	513	771	390	865	820	719	602	1281	926	784
Wwp2_-_107436431.23-P1P2	Wwp2	413	400	266	17	12	185	104	195	198	211	181	112	162	123	391	148	164	103	408	291	271
Trim34b_+_104300298.23-ENSMUST00000106847.1	Trim34b	3744	3569	1561	629	1706	1272	934	2006	1418	1645	1721	1463	1642	867	1975	1817	1431	1415	2562	1991	1759
Rnf145_+_44519001.23-P1	Rnf145_P1	2784	2970	1392	617	1256	1157	978	1450	1721	1192	1796	1237	1803	546	1795	1979	1344	1172	2705	1778	1472
Adam20_-_40793325.23-P1P2	Adam20	2335	2365	1061	579	540	766	724	1244	1213	1037	1232	791	1080	404	1358	1186	1019	975	1599	962	1219
Timm9_-_71136630.23-P1P2	Timm9	4446	4618	2074	869	2065	1499	1177	1949	1642	1879	2480	1819	2332	1089	2752	2599	1700	1699	3079	2670	2718
Fbxl17_-_63500306.23-P1P2	Fbxl17	3392	3839	1563	1072	1142	1801	1288	2244	1752	1708	2452	1937	1972	902	3198	2527	1732	1274	2945	2701	2311
Wdr45_+_7722302.23-P1P2	Wdr45	3894	3985	1953	905	1325	1347	1311	2481	2072	1631	2428	1759	2331	1184	3380	2235	1808	1619	2373	2496	2577
Dak_-_10605389.23-P2	Dak_P2	5603	5856	3011	1118	2154	2186	1731	2967	2435	2750	3060	2230	3054	1349	5000	2796	2622	2232	4553	3610	3656
Atp6v0d1_+_105565781.23-P1P2	Atp6v0d1	1351	1585	629	265	440	452	307	932	539	567	653	542	759	233	1270	555	487	597	998	878	654
Cfdp1_+_111854231.23-P1P2	Cfdp1	4460	5030	2297	981	1011	1997	1311	2158	2190	2011	2470	1577	2219	977	3293	1771	1657	1592	2623	2575	2707
Rnf169_+_99980430.23-P1P2	Rnf169	604	551	263	188	104	252	227	267	338	335	440	257	361	153	448	369	283	207	493	451	353
Cybb_-_9469218.23-P1P2	Cybb	3037	3392	1155	482	1005	962	892	1257	1477	1330	1442	1173	1441	473	1976	1461	1119	1085	1945	1486	1447
Zfp708_-_67081548.23-P2	Zfp708_P2	2844	3037	1164	525	813	1454	853	1359	1372	1005	1809	1012	1198	425	2062	1536	1154	1094	1851	1827	1711
Gsap_+_21186360.23-P1P2	Gsap	2622	2705	1506	556	1108	1587	911	1349	1404	1397	1738	1155	1559	513	1950	1632	1175	986	2323	1669	1716
Nub1_-_24686016.23-P1P2	Nub1	2381	2448	1487	530	907	1081	692	1389	1294	851	1318	1027	1157	564	2030	1260	1117	1122	1690	1242	1410
Alox12b_-_69157108.23-P1P2	Alox12b	4334	4336	1920	1028	1195	2019	1288	2342	2196	2418	2421	1789	2523	894	3030	2762	1561	1718	3126	2060	2667
Ubr4_-_139352642.23-P2	Ubr4_P2	2321	2456	1337	620	977	1201	861	1647	1310	1080	1498	996	1248	434	1784	1520	854	906	2060	1613	1720
Acsf3_+_122775574.23-P1P2	Acsf3	714	730	402	94	387	147	206	235	192	415	422	368	459	131	347	514	383	354	640	564	374
Paqr3_+_97111541.23-P1P2	Paqr3	3184	3633	2060	644	2131	1516	1105	1711	1486	1546	1959	1430	1620	999	2435	2167	1353	1398	2552	2227	2300
Jtb_-_90231665.23-P1P2	Jtb	5651	5751	1450	833	762	946	1199	1641	1894	1272	1938	1592	2153	547	2449	1746	1031	1147	2502	2370	2432
Pdia6_-_17266622.23-P1P2	Pdia6	4933	5297	2710	1001	1364	2220	1503	2202	1946	2182	2723	1944	2699	1077	3115	2006	2288	2086	3217	2967	2642
Dyx1c1_-_72958830.23-P1P2	Dyx1c1	2943	3124	1406	564	1210	911	947	1733	1579	1570	1990	1448	1689	879	2371	1529	1421	1201	2050	1910	1754
Flot1_+_35823448.23-P1P2	Flot1	2788	3112	1536	657	1045	1976	800	1891	1317	1148	1963	1158	1463	517	2290	1758	1051	1231	2143	1687	1743
Abhd14b_+_106448740.23-P1P2	Abhd14b	3056	3345	1282	634	1098	1261	760	1409	1135	1237	1697	1122	1649	714	1844	2012	1472	1293	1936	1479	1576
Cyp8b1_-_121916280.23-P1P2	Cyp8b1	5360	5503	2324	1182	1018	1790	1620	3020	2617	1961	2927	2472	2723	1189	4595	3015	2479	1980	3372	3727	3451
Cpn2_-_30267464.23-P1P2	Cpn2	2700	2771	1398	755	930	1168	836	1208	1325	1112	1543	1036	1326	714	1638	1465	1156	1078	1569	1517	1675
Atp6v0e_+_26676406.23-P1P2	Atp6v0e	1106	1199	486	324	456	401	415	740	749	590	641	375	637	260	691	544	460	605	750	664	443
Asb4_+_5390569.23-P1P2	Asb4	1781	1792	812	386	566	483	490	660	660	514	890	684	856	368	808	662	656	877	1062	863	1035
Usp13_+_32817815.23-P1P2	Usp13	1380	1625	506	582	807	868	329	890	667	784	931	808	895	426	1095	659	775	745	1218	1124	1161
Myh3_+_67078509.23-P1P2	Myh3	5299	5364	2292	987	1980	2801	1578	2556	2188	2011	2702	2074	2684	969	3885	2624	1836	1951	3449	3177	2908
Aebp1_+_5861964.23-P1P2	Aebp1	15	15	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Bag6_+_35135253.23-P1P2	Bag6	1504	1674	845	324	1008	682	349	1178	1037	692	928	502	768	354	1114	1083	652	636	1360	1115	878
Smarcad1_+_65042851.23-P1P2	Smarcad1	4262	4486	2182	1011	1848	2265	1351	2755	2241	2357	3161	1850	2832	1045	4158	2698	2133	2120	3542	3026	2831
Bgn_-_73492137.23-P2	Bgn_P2	812	1005	326	212	355	385	185	488	343	377	602	412	473	269	832	552	538	388	722	635	418
Mettl1_+_127041997.23-P1P2	Mettl1	3540	3808	1599	589	1396	1667	1123	2056	1489	1491	2058	1572	1939	1073	3381	1930	1447	1642	2869	1905	2224
Usp19_-_108490908.23-P1P2	Usp19	351	418	69	136	32	108	123	242	134	55	188	194	215	106	156	188	93	90	161	209	245
Gm12597_-_88558268.23-ENSMUST00000102809.1	Gm12597	1180	1328	713	264	237	467	309	823	394	376	681	334	543	190	823	796	677	570	650	835	695
Hsdl1_+_119575149.23-P1P2	Hsdl1	2313	2554	1373	542	1170	748	703	1412	996	1075	1417	1095	1323	491	1822	1653	1101	807	2117	1973	1494
Usp38_-_81014879.23-P1P2	Usp38	2918	3117	1610	610	671	1283	817	1515	1282	1256	1453	1234	1835	787	2046	1575	1408	1395	1952	2010	1691
Klhl17_-_156234791.23-P1P2	Klhl17	1097	1373	948	300	407	452	325	843	617	389	729	492	621	270	955	1255	578	606	1045	854	782
Ap4e1_-_127008747.23-P1P2	Ap4e1	429	484	380	178	72	65	149	313	220	147	328	239	220	75	449	126	81	281	456	128	208
Pias2_+_77065513.23-P1P2	Pias2	1659	1767	859	488	559	698	535	870	677	870	932	657	929	578	1760	1061	818	692	1327	1485	1061
Fbxl12_+_20644702.23-P1P2	Fbxl12	1038	1232	487	246	380	173	317	400	398	346	531	324	433	224	586	362	483	376	850	849	606
Tmem55b_+_50930841.23-P1P2	Tmem55b	1735	2118	915	557	1152	953	524	878	1004	867	1155	692	1100	381	1219	1043	867	835	1317	1242	1030
Tmx1_+_70453195.23-P1P2	Tmx1	2397	2575	1446	422	976	1126	807	1226	1171	999	1314	1170	1498	671	1874	1311	885	943	1646	1680	1904
Fam131c_-_141368213.23-P1P2	Fam131c	5882	6094	2707	1250	2243	2192	1571	3148	2785	2257	3194	2481	3059	1068	4229	2692	1982	1868	4160	3544	3171
Usp25_+_77013750.23-P1P2	Usp25	6353	6525	3224	1307	1674	2034	1620	3403	2667	2613	3289	2584	3190	1367	4331	3579	2708	2535	4767	4069	3807
Klk8_+_43798151.23-P1P2	Klk8	3430	3437	2362	939	1235	1083	1027	2189	1580	1410	1800	1482	1978	638	2986	2054	1490	1163	2291	2319	2065
Nfe2l2_-_75704464.23-P1P2	Nfe2l2	6557	6979	3902	1287	2763	2758	2408	3910	3383	2854	4272	2790	3387	1740	4946	4118	2719	3766	4772	4216	4548
Htra2_+_83054450.23-P1P2	Htra2	3376	3509	1916	914	1331	890	1333	2101	1934	1508	2411	1686	2364	976	2237	2707	1469	1505	2649	2949	2743
Crygn_-_24751810.23-P2	Crygn_P2	1340	1480	829	263	581	609	550	917	750	796	842	587	939	306	828	663	641	622	972	840	868
Gga3_+_115603863.23-P1P2	Gga3	1496	1648	1094	362	129	871	561	996	905	598	951	742	882	332	1512	953	707	806	1227	1465	1101
Dcun1d4_+_73481052.23-P2	Dcun1d4_P2	934	1041	434	339	529	317	309	602	525	377	707	493	450	301	781	323	471	298	758	641	622
Gpihbp1_+_75596673.23-P1P2	Gpihbp1	2977	3075	1591	677	930	983	872	1762	1434	1378	1615	1088	1527	563	1866	1314	1143	1075	2087	2153	2054
Ap1m1_+_72240295.23-P1P2	Ap1m1	1052	1216	741	262	245	260	312	376	456	447	434	440	588	116	491	482	416	301	720	536	410
non-targeting_00532	non-targeting	1229	1275	674	239	591	609	356	611	593	551	692	545	620	292	983	805	418	423	900	780	627
Cnot4_-_35133666.23-P1P2	Cnot4	970	853	478	221	370	170	165	425	366	412	475	345	477	213	1033	553	314	348	797	509	759
Acot4_+_84038410.23-P1P2	Acot4	2856	3037	1340	503	1999	1037	889	1598	1347	1158	1768	961	1504	604	2193	1443	1132	1075	1940	1395	1673
Xrcc6bp1_+_126901319.23-P1P2	Xrcc6bp1	2852	2898	1335	720	1041	1089	671	1529	1391	1350	1667	1287	1565	741	1933	1713	1247	1026	1785	1743	1445
Capn12_-_28881726.23-P1P2	Capn12	4350	4388	2716	589	1136	1666	1344	2413	2023	1820	2250	1747	2119	909	3110	1646	1688	1829	2840	2762	2667
Hist1h2bk_+_22035831.23-P1P2	Hist1h2bk	797	781	437	142	99	663	221	351	355	350	464	298	435	138	716	397	268	377	432	418	288
Ttc4_-_106678683.23-P1P2	Ttc4	108	131	36	0	0	33	24	81	18	122	56	72	91	28	142	47	42	70	77	50	55
Msl3_+_168672457.23-P2	Msl3_P2	2271	2284	862	562	1148	738	791	1102	932	922	1151	953	1418	443	1559	1470	694	858	1842	1190	1448
Lpin1_-_16589751.23-P1P2	Lpin1	4654	5251	1978	1093	1640	1766	1654	2728	2215	2429	2803	2025	2410	1300	3502	3339	2487	2287	2851	3819	3717
Scfd2_-_74531662.23-P1P2	Scfd2	305	295	142	116	0	272	97	94	183	216	165	102	187	41	382	173	165	157	200	324	168
Klhl36_+_119862454.23-P1P2	Klhl36	4077	4568	2223	1172	1520	1877	1463	2602	2367	2182	2360	1697	2111	942	2798	2076	1763	1961	3264	2826	2517
Adam21_-_81568165.23-P1P2	Adam21	2441	2690	1059	524	998	801	742	1286	1115	837	1546	958	1449	485	1955	1498	1035	1007	1552	1657	1307
Lnpep_+_17624456.23-P1P2	Lnpep	1562	1698	877	463	387	767	506	870	895	566	814	726	809	365	1568	696	607	554	966	1034	816
Dph3_-_32085561.23-P1P2	Dph3	1002	1236	368	195	677	289	408	747	558	449	742	574	575	235	715	492	422	428	955	761	876
Pcsk4_+_80329380.23-P1P2	Pcsk4	1709	1800	1268	331	576	806	587	959	956	894	835	674	905	429	960	1123	667	714	1569	860	1106
Rag1_+_101649135.23-P1P2	Rag1	4265	4233	2193	926	1345	1665	1230	2126	1982	1945	2508	1781	2269	997	2881	2284	1566	1619	3363	3017	2176
Btbd8_+_107437991.23-P1P2	Btbd8	4212	4379	2552	1069	715	1465	1335	2495	2208	1708	2492	1631	1955	982	3330	2515	1723	1495	2984	2852	2838
Znfx1_-_167062578.23-P1P2	Znfx1	6554	6641	3375	1135	2419	2317	2057	3215	3037	2697	3569	2497	2932	1419	4412	3313	2633	2411	4965	3883	3875
Spata5_-_37420313.23-P1P2	Spata5	944	921	573	63	236	509	276	290	428	332	426	257	466	205	571	437	444	370	647	540	620
Dppa2_-_48310539.23-P1P2	Dppa2	4129	4580	1847	1176	2160	1521	1269	1891	1926	1655	2340	1522	2434	786	2970	2085	1716	1824	2852	1992	2275
Serpinh1_-_99353086.23-P1P2	Serpinh1	3786	4062	2116	671	1615	1858	1269	2096	2029	1791	2474	1722	1958	990	3390	2367	1530	1905	3564	2967	2589
Eef1g_+_8967143.23-P1P2	Eef1g	5562	6210	2614	1449	1799	1980	1533	3046	2551	2313	3082	2266	3097	1134	3987	2893	2620	2384	3869	3064	3177
Mmd_+_90249566.23-P1P2	Mmd	3250	3362	2255	941	915	1380	1094	1923	1683	1387	1979	1472	1998	735	2578	1875	1383	1276	2548	2158	2446
Tbl3_+_24707616.23-P1P2	Tbl3	4767	4776	1693	729	1655	1656	1149	2064	1467	1695	2073	1332	1819	1037	2627	1815	1496	1472	2775	2224	2009
Vps53_+_76179599.23-P1P2	Vps53	3126	3261	1134	555	1234	916	669	1238	1081	1044	1329	1037	1312	492	1396	990	632	780	1643	1273	1320
Gdap2_+_100162501.23-P1P2	Gdap2	2283	2465	1401	416	1185	832	626	1147	1011	979	1191	931	1113	607	1252	1087	931	897	1681	1334	1128
Gdpgp1_+_80232956.23-P1P2	Gdpgp1	4117	4286	2896	547	1594	1478	1065	2070	1709	1399	2269	1541	1850	646	2583	2129	1602	1225	2949	2432	2368
Tmem55b_+_50930771.23-P1P2	Tmem55b	6159	6799	3223	1685	2758	2230	2058	3830	3106	3027	3479	2798	3178	1417	4618	4145	2947	2730	5052	3350	4173
Preb_+_30960242.23-P1P2	Preb	2596	2543	1175	515	1012	882	703	1223	1077	952	1144	1086	1308	450	1848	1493	996	992	1761	1252	1514
Lamtor2_+_88552864.23-P1P2	Lamtor2	5355	5806	2596	955	1789	2251	1501	2604	2232	2142	3101	2021	2824	1068	3304	2957	2240	2332	3760	2875	2849
Fbxl4_-_22357610.23-P1P2	Fbxl4	4357	4570	2481	792	1578	1617	1472	2077	1968	1864	2176	1733	2124	1058	2668	2305	1879	1862	3158	2649	2625
Ubox5_-_130629930.23-P1P2	Ubox5	1081	1234	1049	259	415	398	463	739	616	590	610	600	590	298	1364	743	402	469	1085	933	601
Krt78_+_101954192.23-P1P2	Krt78	1825	1939	995	561	773	1013	723	1453	1234	772	1063	842	1053	384	1886	1283	699	1097	1370	1288	1272
Cradd_-_95323530.23-P1P2	Cradd	2238	2200	1186	478	603	1196	620	1042	671	1069	1221	917	1306	594	1535	1189	719	701	1669	1356	1289
Oma1_-_103314188.23-P1P2	Oma1	2038	2196	920	505	578	1158	556	1107	938	808	1070	871	1085	570	1429	806	1000	735	1798	1270	1173
Usp40_-_88008518.23-P1P2	Usp40	2156	2331	1288	571	620	910	724	1201	1225	1087	1379	873	1284	654	1615	1565	982	1110	1383	1314	1197
Fgf3_-_144838623.23-P1P2	Fgf3	2248	2119	877	472	740	1073	609	1157	909	1016	1240	802	1060	509	1395	1103	1001	847	1468	1138	1065
Ap1g2_-_55106575.23-P1P2	Ap1g2	806	843	753	72	136	285	130	250	358	337	343	305	368	210	480	431	324	235	769	362	446
Olfr1052_-_86297947.23-ENSMUST00000054746.2	Olfr1052	2261	2268	693	534	364	1045	557	949	1115	1052	1142	789	1136	490	1381	1302	538	849	1667	1106	1245
Npas4_-_4989958.23-P1P2	Npas4	1101	1113	616	132	393	348	314	714	470	463	632	361	628	258	723	870	497	575	620	838	753
Fetub_+_22920345.23-P1	Fetub_P1	1710	1676	902	297	694	1129	407	944	768	832	874	767	913	339	986	1005	687	667	943	1052	1137
Pld3_-_27552962.23-P2	Pld3_P2	2996	2996	1337	440	600	966	762	1474	1370	1165	1527	1009	1292	584	1790	944	1173	1121	2302	1729	1300
Sec24d_-_123267552.23-P1P2	Sec24d	3955	4188	1701	522	1778	1312	1030	1947	1675	1481	2065	1355	1782	929	2407	1936	1364	1368	1640	2228	1865
Sytl1_-_133263038.23-P1	Sytl1_P1	180	243	170	15	80	43	79	96	96	120	59	81	146	39	109	211	87	97	280	54	106
Prpf4_+_62408932.23-P1P2	Prpf4	208	180	101	26	100	97	62	72	91	62	103	92	100	30	168	86	80	102	229	178	145
Kctd20_-_28952524.23-P1P2	Kctd20	1190	1240	636	142	414	522	335	529	557	465	641	417	515	187	681	593	740	619	916	769	674
Btbd7_-_102878388.23-P1P2	Btbd7	559	578	257	111	124	80	144	291	246	303	329	228	374	125	399	287	258	342	228	493	336
Lactb2_+_13660404.23-P1P2	Lactb2	4537	4742	2945	1106	2290	1783	1452	2672	2208	1995	2731	1998	2664	942	3934	2786	1977	2235	3897	2880	2622
Prss33_+_23836022.23-P1P2	Prss33	710	906	343	193	349	196	226	595	361	301	440	320	474	147	564	176	279	247	654	523	472
Agpat1_+_34605980.23-P1P2	Agpat1	691	651	322	56	173	409	159	289	340	236	326	221	306	125	387	300	260	155	582	456	394
Baz1b_+_135187367.23-P1P2	Baz1b	58	43	0	42	0	9	22	11	4	4	56	16	7	22	13	0	36	46	0	23	57
Neu4_-_94020559.23-P1P2	Neu4	633	729	245	107	260	190	190	324	314	277	366	252	313	182	370	317	198	169	451	382	394
Kctd1_+_15063517.23-P1P2	Kctd1	903	831	420	125	125	526	383	423	336	395	485	333	664	256	905	565	271	383	528	650	584
Kdm6a_+_18162662.23-P1P2	Kdm6a	1500	1412	839	91	399	757	429	913	631	565	775	564	687	383	1015	575	683	405	1038	1017	998
Tm9sf1_-_55643341.23-P1P2	Tm9sf1	2381	2451	1353	530	1449	908	778	1442	1140	946	1534	1196	1294	621	1843	1176	1011	1073	1946	2090	1514
March4_-_72537070.23-P1P2	March4	3389	3468	1574	479	933	1357	1067	1685	1457	1587	1999	1534	2301	875	2648	2441	1587	1574	3242	2469	2268
Ifi35_-_101448494.23-P1P2	Ifi35	3533	3714	1765	732	1325	1033	1039	1762	1810	1434	1992	1553	1885	766	3004	1603	1442	1733	2561	2276	2241
Pcgf6_+_47050800.23-P1P2	Pcgf6	2451	2765	962	473	1099	762	747	1493	1413	1109	1532	1042	1351	498	1510	1204	950	1055	1620	2036	1210
Neurod1_+_79456596.23-P1P2	Neurod1	4680	4798	2794	1149	1786	1649	1065	2334	2248	1949	2485	1747	2549	1099	2692	2250	1517	1406	2993	2599	2436
Arhgdig_+_26201112.23-P1P2	Arhgdig	2231	2320	1424	441	767	1195	802	840	1012	855	1232	994	1158	634	1493	1330	933	1032	1523	1425	1025
Blmh_+_76945735.23-P1P2	Blmh	1352	1523	752	297	266	519	383	767	694	560	891	593	847	290	1099	901	471	612	1350	995	848
Eif2a_+_58526114.23-P1P2	Eif2a	7559	7734	2917	1503	2052	2461	2307	3940	2993	2973	3680	2927	3741	1430	5422	4038	2992	2949	4824	4371	4202
Adamdec1_-_68582067.23-P1P2	Adamdec1	2377	2398	828	357	1018	1038	740	1301	1137	956	1285	765	1084	409	1249	1059	845	1010	1683	1366	1529
Asb13_-_3634112.23-P1P2	Asb13	4446	4724	2672	905	1231	1719	1353	2456	2153	1982	2764	2049	2159	1002	3366	2766	1575	1812	3908	3100	2841
non-targeting_00701	non-targeting	2011	1986	824	528	473	526	650	991	1009	801	1174	850	1102	450	1104	972	610	693	1373	1077	1320
Usp25_-_77013805.23-P1P2	Usp25	698	780	424	111	269	411	178	303	300	303	351	338	470	131	492	384	291	261	560	704	424
Ghsr_-_27371756.23-ENSMUST00000057186.1	Ghsr	4158	4651	2052	932	1534	1853	1176	2231	2045	1884	2145	1791	2597	969	3099	2514	1725	2076	2965	2888	2533
Iah1_+_21316597.23-P1P2	Iah1	1749	2003	736	374	473	658	380	737	666	613	903	547	790	253	948	728	622	633	1095	871	930
Trim66_-_109493985.23-P1P2	Trim66	2199	2172	1067	410	630	1037	711	1058	1025	884	1236	945	1277	512	1687	804	860	856	1784	1507	1230
Gzmk_-_113180947.23-P1P2	Gzmk	1686	1720	797	515	447	900	516	788	808	802	874	755	963	344	1346	848	579	685	1143	830	1101
Creld2_+_88819673.23-P1P2	Creld2	2223	2378	1225	426	981	785	701	1019	1121	986	1111	956	1363	448	1514	1379	877	1105	1627	1281	1099
Rnf145_+_44519004.23-P1	Rnf145_P1	1996	2033	904	400	671	923	801	1209	888	974	1143	832	1213	476	1771	1336	767	852	1526	1172	1361
Stxbp6_+_45074046.23-P1P2	Stxbp6	1194	1313	747	252	528	604	366	430	609	517	609	575	639	269	667	903	729	496	1065	582	722
Rnf38_-_44168440.23-ENSMUST00000045793.8	Rnf38	2370	2441	974	547	1320	1202	625	1155	1449	1211	1473	994	1350	728	1796	1029	1310	1379	1765	1579	1489
Cryaa_+_31677930.23-P1P2	Cryaa	3171	3246	1493	573	1657	1035	1007	1543	1474	1532	2082	1399	1510	886	1973	1911	1356	1554	1995	2405	1870
Osbp_-_11965881.23-P1P2	Osbp	1592	1821	484	183	394	444	332	639	558	366	743	409	644	265	526	583	348	340	625	819	874
Fbxl15_-_46328214.23-P1P2	Fbxl15	1356	1431	624	435	744	941	460	870	518	648	911	563	803	421	742	798	565	724	969	949	933
Edem2_+_155729199.23-P1P2	Edem2	189	167	115	68	106	1	49	81	73	102	95	74	81	39	91	86	132	119	204	82	171
B3gnt1_-_5038910.23-P1P2	B3gnt1	2785	2619	1118	637	772	1048	803	1365	1383	1045	1301	1090	1593	591	2497	1338	1161	1145	1939	1285	1899
Pappa2_-_158958117.23-P1P2	Pappa2	1368	1391	485	350	114	413	340	861	540	531	619	484	462	241	673	728	330	329	771	930	735
Socs5_-_87107714.23-P1P2	Socs5	2396	2514	1230	554	927	1152	604	899	912	901	1358	845	1058	606	1125	1139	1123	983	1188	1302	1072
Scamp2_-_57561011.23-P1P2	Scamp2	1511	1394	855	287	505	628	326	725	741	607	927	511	919	239	1138	788	583	634	1032	887	704
Zgpat_-_181365418.23-P1P2	Zgpat	1243	1291	669	222	581	409	455	672	707	560	722	610	1024	292	983	682	653	682	1047	1027	838
Kctd2_-_115420366.23-P1P2	Kctd2	4114	4046	2063	1107	924	1588	1381	2440	2042	2034	2220	1711	2185	854	3035	2465	1745	1623	3053	2655	2383
Tbl3_+_24707581.23-P1P2	Tbl3	7327	7156	2832	1378	2882	2690	2241	3398	3306	3009	3637	2860	3244	1670	4607	3293	2647	3115	4545	4809	3973
Capn15_+_25985669.23-P1P2	Capn15	2304	2284	1198	476	925	922	801	1047	1197	929	1462	1147	1383	572	1964	1333	1092	1076	1926	1630	1441
Crip2_+_113140565.23-P1P2	Crip2	1948	2001	795	260	291	449	456	966	751	939	1005	649	683	381	1255	808	725	716	1324	1000	717
Wfdc2_+_164562786.23-P1P2	Wfdc2	3077	3275	1552	857	472	1574	988	2022	1734	1425	1833	1361	1945	650	2200	1761	1306	1362	2593	2085	2072
Gns_+_121365143.23-P1P2	Gns	5335	5635	2434	980	1719	1780	1589	2671	2074	2569	2858	2156	2629	1291	3591	2310	2189	2415	3247	3057	3124
Hist1h2bj_+_22043182.23-ENSMUST00000110452.1	Hist1h2bj	2159	2258	839	411	894	528	735	1203	1148	1189	1124	908	993	421	1197	1259	1105	873	1534	1378	1394
Smurf2_+_106920676.23-P1P2	Smurf2	1642	1757	850	500	722	640	499	1009	745	842	887	712	930	397	1413	1124	734	948	1400	1286	1038
Glyctk_+_106158077.23-P1P2	Glyctk	3158	3282	1490	467	845	1180	821	1626	1154	1305	1686	1277	1759	792	2090	1850	1428	948	1931	1632	2023
Atp6v1b1_-_83743124.23-P1P2	Atp6v1b1	3193	3231	1512	753	932	941	819	1564	1324	1600	1832	1289	1655	750	1961	1406	1227	1385	2204	1769	1690
Cyp2c66_-_39113931.23-P1P2	Cyp2c66	976	1078	419	184	306	248	400	480	692	352	586	478	564	175	925	623	369	441	1048	660	786
Tcp11l2_+_84576920.23-P1P2	Tcp11l2	2181	2299	816	625	801	874	802	1474	1115	988	1250	799	1257	462	1467	1405	797	706	1388	1434	1314
Ddhd2_-_25754351.23-P1P2	Ddhd2	306	352	309	147	172	226	145	184	146	160	175	147	242	61	108	125	142	291	275	284	205
non-targeting_00682	non-targeting	2275	2638	1327	393	1073	1146	690	1057	945	1019	1465	1000	1212	435	1843	1860	1083	875	2362	1661	1421
Srsf2_-_116853026.23-P1P2	Srsf2	1614	1729	662	283	198	721	458	871	454	614	798	491	734	341	843	655	465	525	709	706	657
Lgmn_+_102439662.23-P1P2	Lgmn	2250	2379	1747	463	1434	644	696	1423	1309	1251	1363	1125	1111	508	1550	1483	1195	873	1699	1343	1051
Lonrf2_-_38836581.23-P1P2	Lonrf2	334	342	162	31	111	135	83	219	191	151	245	142	333	72	257	161	280	163	328	225	161
Mamdc4_+_25571295.23-P1	Mamdc4_P1	1651	1895	735	254	299	465	615	505	678	660	902	667	711	401	1319	787	641	572	1110	732	878
Wdtc1_+_133339264.23-P1P2	Wdtc1	1032	1113	344	99	310	256	278	401	579	463	547	431	518	160	680	476	535	313	558	603	563
Fbxo6_-_148151850.23-P1P2	Fbxo6	1980	2020	1150	592	994	891	672	1475	1214	1075	1163	879	1279	345	1305	1563	867	886	1872	1192	1140
Arfip2_-_105640302.23-P1P2	Arfip2	1073	1119	489	288	340	505	437	809	550	627	602	397	636	317	597	710	364	593	1064	711	701
Phf14_-_11907949.23-P2	Phf14_P2	1155	1330	755	306	386	521	386	803	755	617	758	555	719	323	1131	638	600	635	889	962	839
Atp7a_+_106027266.23-P1P2	Atp7a	818	764	317	125	212	303	196	320	311	288	448	317	295	196	605	405	244	513	545	661	354
Pgm5_+_24861809.23-P1P2	Pgm5	2017	2266	1100	346	1302	681	578	1133	1131	1002	1376	970	1218	579	1790	1145	790	976	1697	1234	1083
Ugt3a1_-_9279854.23-P1P2	Ugt3a1	194	143	91	64	130	135	86	88	85	81	106	37	135	40	165	142	115	39	368	204	137
Mboat2_+_24831715.23-P1P2	Mboat2	3013	3407	2167	675	1430	765	1046	1598	1616	1359	2006	1347	2053	779	2276	1908	1328	1607	2682	2289	2303
Brox_-_183296991.23-ENSMUST00000057062.5	Brox	473	559	333	47	258	121	137	286	180	154	314	164	183	90	322	219	257	213	561	190	290
Psmc3ip_+_101095335.23-P1P2	Psmc3ip	2543	2746	1596	465	1242	1042	785	1327	1559	1116	1601	1059	1719	673	1832	1572	1258	1164	2002	1427	1552
Ephx4_-_107403613.23-P1P2	Ephx4	4657	5148	3281	1358	2286	1601	1547	2874	2488	1928	2776	2055	2668	1393	3657	2460	2238	2110	3442	2873	3300
Capn7_-_31336722.23-P1P2	Capn7	389	437	193	140	118	208	192	380	332	272	283	315	362	70	364	181	191	158	420	288	187
Dnajb11_-_22857908.23-P1P2	Dnajb11	272	298	186	101	15	70	48	121	143	174	187	81	119	52	316	309	43	47	168	190	225
Gatad2a_+_69974248.23-P1	Gatad2a_P1	2391	2691	1439	597	807	898	910	1226	1125	1094	1372	1039	1448	581	1837	1428	1337	1060	1673	1416	1687
Rnf183_-_62434374.23-P1P2	Rnf183	750	808	521	106	385	407	251	253	423	370	485	442	479	133	881	262	247	340	617	627	416
